q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
-0.000287625789822402,0.00027699095722825,3.874701852929e-05,0.999872352653729,5492000.33964838,3984001.40005093,2958.80973456421
0.000409357527721867,-0.0003323550121482,0.000425338737305422,0.999853434790678,5491840.94229358,3984224.35008197,3107.4535993534
4.57883853603526e-05,-0.000193404128702822,-0.000210494086774474,1.00043785935924,5491681.53388843,3984447.29140031,3256.09802830408
-0.000293339683945849,0.000261448125796465,0.000152707789926262,0.999561786451957,5491522.1133424,3984670.22392748,3404.74195239923
0.000532430686387295,0.000256774982671729,0.000344432684523482,0.999601253514115,5491362.68145462,3984893.14832768,3553.38565546424
0.000183781295915603,0.000223690216236472,0.000460053682161768,0.999804988717596,5490565.34997778,3986007.64650847,4296.6045357505
0.000914281383800337,0.000460497454059142,0.000512936953306106,1.00018922573724,5489767.73002189,3987121.93503711,5039.82413750973
0.000760607258102102,0.000839187686215888,0.000741067124035158,1.00015577642994,5488969.82266157,3988236.01536334,5783.0425761827
0.000635854830187672,0.000495248473075031,0.00065038835846173,1.00042268881874,5488171.6269227,3989349.88535663,6526.26142959407
0.00213036911707934,0.00197115964036517,0.00155873978192868,0.99997565394405,5484176.33193717,3994916.09815444,10242.3476599572
0.00230157028747007,0.00219128885055001,0.00311153199394866,0.999880938684035,5480173.84459019,4000477.07248312,13958.4198752944
0.00335285002149405,0.00362536677949899,0.00392401202724163,0.999754433689616,5476164.17263477,4006032.80015913,17674.4743345125
0.00397014305387802,0.00422364757999167,0.00442697663542688,1.00047104992073,5472147.3193439,4011583.27627893,21390.505604245
0.00861009614953724,0.00911214550013838,0.00853313984504467,1.00021379899094,5451955.53959197,4039256.61376155,39970.1443648634
0.0131403609948382,0.0138771920931351,0.0129171572940344,0.999774041021196,5431585.06832793,4066797.56023348,58548.4733635292
0.017189055805266,0.0175192785738735,0.0175260368981434,0.999670588268378,5411036.59176338,4094205.23025069,77124.8838180327
0.021586844526228,0.0225165956507036,0.0222163971847007,0.998816847477704,5390310.80346872,4121478.73832658,95698.7665853849
0.0425226418352148,0.0458426015524869,0.0438212225060882,0.996640788239689,5284046.80611756,4255803.30152279,188509.012260986
0.0613613243609143,0.0701398598900653,0.0666065589440206,0.992960223881746,5173457.26746953,4386644.03003469,281164.937451498
0.0791936063105262,0.0948883898976824,0.0889714924064775,0.988608424677266,5058635.19136963,4513895.8819833,373590.811771144
0.0965048989383932,0.120091025123494,0.110531538713892,0.982117353997264,4939676.9290437,4637456.98658824,465711.234497582
0.133185017099023,0.187213101100179,0.167743772594025,0.958506750702196,4616306.84604698,4936864.75460578,700104.36256183
0.160230231888391,0.254551097302873,0.225297976254411,0.926394978896342,4268165.53903777,5209777.98660808,930739.309810268
0.177475008806008,0.320279833682526,0.283590566920271,0.885877332080701,3897163.26772394,5454778.99533677,1156385.63000868
0.183794016617525,0.382568189273013,0.342028318916115,0.838234485993968,3505318.02929264,5670609.90919048,1375848.8053719
0.178854712131413,0.454202312614531,0.418576056725298,0.766212910075813,2972298.97017227,5904256.96643401,1648048.42596113
0.158640144409661,0.511040216719397,0.494279723614765,0.684994797376619,2412936.78681142,6085557.70201178,1905633.85777034
