q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
0.0925413679151385,0.952839734910239,0.9117807339512,0.670588124004753,0.42573429174714,0.953748444824301,0.124896385390834
0.49637475491965,0.335235954087988,0.956941618271913,0.291549029058886,0.866155284306342,0.760969658387251,0.0511822317118433
0.228641810216869,0.693590359386516,0.359320357440788,0.3234848864071,0.480643006518285,0.0557705360895362,0.639516353128325
0.110736641940093,0.464800701624803,0.096090570623765,0.71677177047912,0.908342379286424,0.0284243129071091,0.0782117588832025
0.450244467008964,0.253410922659365,0.893536261942941,0.184228848250463,0.250534022787632,0.927070969655576,0.77070406011257
0.0318693343576045,0.477128066404105,0.383644621403203,0.440327803839445,0.526644211230876,0.370590280728781,0.557130805300926
0.233694002848616,0.611862396898064,0.158130473840722,0.36451660734806,0.244831145711136,0.0158337388433344,0.0940641560963491
0.491410801829491,0.448764815347726,0.641884336925178,0.213506929577813,0.838439466637709,0.503636243082991,0.728460679880848
0.344208218338785,0.0861196522447282,0.0384083329939824,0.533546602895052,0.525723470889763,0.949154073528798,0.420108124927059
0.590748516247906,0.972861819531123,0.0668494320064144,0.832271452226791,0.349803831534458,0.93243827341035,0.670847395856698
0.232236664349265,0.198664557029225,0.538985919782559,0.47279497881823,0.257131529786454,0.0537066673751408,0.806677374996444
0.890080836404663,0.0896996451846226,0.918255284871756,0.632356811249311,0.168827957876712,0.91455211918447,0.889783228511574
0.567484062321527,0.543031367312508,0.166713047783248,0.19700106778879,0.599234893994436,0.50375351201255,0.668216328187428
0.830344221602712,0.162388932725718,0.124609670458725,0.997549268315029,0.810991768740881,0.191540020816657,0.828956507209995
0.167856268450441,0.00477409736760326,0.0136945903161759,0.00233758239046955,0.848919287183767,0.618834639397846,0.968008641043474
0.313985734500356,0.545935029280401,0.762762679896921,0.615312907223285,0.844772443859436,0.875322759572488,0.749571606490466
0.5765707301179,0.630658401447686,0.722754183659199,0.824468558239043,0.235003035362619,0.419877901057528,0.581147886684779
0.121669951444339,0.393110587770847,0.854439201989133,0.414065739989271,0.508285302462269,0.930432038308178,0.952474571067223
0.668335526438076,0.567483067370923,0.249957060741585,0.896316530687469,0.669354740555077,0.530358852648794,0.21483120169211
0.180552422979097,0.0832554738977064,0.614900290843299,0.512012843273367,0.0907413241525935,0.844397466750769,0.20599101380608
0.177952806385804,0.500919194686668,0.0486113083015134,0.96168510169435,0.542998691068786,0.760505041256386,0.985370475894645
0.81020755037781,0.0860746832150645,0.112794580972404,0.607869169206278,0.297991338587993,0.648948021365145,0.516447182273285
0.0574774620640082,0.251993810336615,0.348147431147545,0.666094174395219,0.381843205468226,0.929289897817978,0.23819125310026
0.583256369703917,0.173028405175183,0.47194924570149,0.921454597930682,0.533886584053346,0.698579521997938,0.386222951792561
0.704180552827616,0.0326980940083877,0.0795319850642119,0.448688898811979,0.426525671272407,0.228308799097436,0.212828226867477
0.904099112287873,0.876491205247481,0.682029361452784,0.633298051262497,0.232036109935912,0.703407453115175,0.298393719896483
0.289482326336862,0.0577493587610514,0.525287278551066,0.211514921777917,0.0284190649573277,0.238032431573691,0.688050502983945
0.859909698216231,0.467589102873614,0.515866572939756,0.56034331381607,0.0260282387353272,0.540335979343257,0.62262302678036
0.40993900542729,0.607348251987355,0.940390040979397,0.103609241520398,0.27430111712082,0.3772612466718,0.10355237382918
0.997988626939847,0.35772225246937,0.131727358312596,0.292328870559013,0.694480594652145,0.632882401775592,0.28604889328144
0.616367737318337,0.446281597093149,0.650781332286315,0.544016983864158,0.329997839681087,0.987598683200731,0.601357005212069
0.960143235447646,0.796226419473188,0.847187004986116,0.180871678252148,0.750489029449194,0.776930108043809,0.868488311193738
0.0387871465305456,0.813764985983941,0.345903537918188,0.276075305916425,0.795652212781622,0.716881713283278,0.815685157493809
0.180288461491594,0.302985543382361,0.0681483234043566,0.232596902099564,0.0537418277063143,0.842620201595677,0.374917603129186
0.111071241899523,0.246853980700973,0.0114804072198027,0.548817783376804,0.00922394374526081,0.261914116542521,0.482972420867923
0.186263441985321,0.389335493289793,0.00679006178412922,0.557048763448675,0.728124503903357,0.461283352770645,0.777823426856196
0.877506115152445,0.164304937700498,0.292474738859426,0.620512540291521,0.664392009788382,0.362921745465216,0.218990584628596
0.615170364711749,0.751202316634098,0.217662297150216,0.000656918628310743,0.585326613965856,0.616994369860254,0.155173182548682
0.757747635599237,0.0605619253067011,0.301901981960125,0.187783652456388,0.919037788207564,0.309449665610937,0.246902824423481
0.544919370732981,0.0913369057265595,0.595397297036834,0.47626931682468,0.167337221810821,0.632656531162923,0.977155171433601
0.196588747063967,0.939912151600298,0.563692926363164,0.0181568281613272,0.971963983909475,0.779052971162982,0.540759069660969
0.760640426344376,0.583669254609868,0.21799577266672,0.474907909597357,0.219606978154558,0.888038172098787,0.664646441022661
0.172254684564711,0.857978554833404,0.390584246597015,0.0765906925422749,0.0382485347214992,0.678838047945536,0.67307623599932
0.861559249783997,0.380297923466409,0.338123152288117,0.250691431806537,0.228961406539658,0.214395118527716,0.613632343568976
0.831522339005234,0.360367288321535,0.74587261459746,0.581181607110321,0.70776573991382,0.19674201790424,0.0666366747063877
0.74905232352529,0.292078498122499,0.368994132476834,0.151013671156467,0.352622054271443,0.410607862067732,0.460913059660722
0.721212652027277,0.085624776469224,0.423220420703146,0.410210573248166,0.709487845263621,0.766981566290502,0.351007071212462
0.523054740863196,0.645593722931464,0.571435314826206,0.893035790884345,0.588692509015231,0.786699445246009,0.605221805330662
0.912212580806977,0.93319605248469,0.588120235015759,0.854433749144311,0.108756096749643,0.599595589089716,0.61215872787753
0.280892287642761,0.544399322829006,0.0287457853070635,0.542755352128744,0.646823308624195,0.160061021131364,0.304219887533683
0.110737439345992,0.669973944014263,0.0911302032196148,0.460458240612018,0.731114780907315,0.187610929507923,0.8390836341869
0.354432713447256,0.925111401163882,0.501021260671877,0.14939478397568,0.863380109417463,0.859134723002776,0.17286255123634
0.117809745303786,0.574665425404663,0.918252924605067,0.488904191844095,0.0226475796799038,0.515302397609244,0.00551978125405472
0.605930572489739,0.912797610143725,0.247616040914947,0.569120721519152,0.151201250148042,0.468985531630745,0.216990425733067
0.359884413434026,0.927544530701479,0.652937897365599,0.341459969241964,0.52519408372914,0.00527585580122136,0.534893233709231
0.57512902758778,0.287715181149673,0.0652032240752799,0.417922746553674,0.226564532693517,0.75760118206406,0.342469236386491
0.619366986057899,0.940694295346317,0.0163374830323335,0.176772112023519,0.841663469853089,0.513684930952036,0.165743065057843
0.720859426121416,0.814567496275792,0.520089402021873,0.834776737929012,0.43003305087414,0.441904175637756,0.611832830066903
0.557228522060487,0.525200644486547,0.652348331546497,0.675794779961736,0.299390363079558,0.974453258581341,0.284872508227785
0.449513372776629,0.819583766417815,0.394154496357146,0.185443080728449,0.577168904902615,0.350325127640609,0.302321260777303
0.34552539583315,0.696622973871049,0.380635717126559,0.611132847610424,0.344752347327108,0.197699999175247,0.500718276060318
0.06025090572838,0.874497797305249,0.369605262748845,0.705151517049971,0.857011185538681,0.478592957282663,0.528690232359983
0.444043644191811,0.56770986425844,0.75313001182634,0.0283189971642777,0.286568891549439,0.888893283896008,0.0141614533250277
0.22088081496189,0.678425711000475,0.611899893545152,0.52086932239612,0.440953574374409,0.559826345083589,0.118094404474902
0.724759304277705,0.0288164959694139,0.239151371389754,0.259120488311744,0.766391144858309,0.249118287935639,0.139147689036718
0.742879482702607,0.759422915280682,0.925260141377855,0.508215998560839,0.383014469383169,0.264964934446156,0.762085235974621
0.260972524034756,0.175420134341602,0.381886237178927,0.973241087189969,0.238803905643413,0.56338029935935,0.206968905767982
0.00392904334398048,0.559879309671604,0.373454933849762,0.818231653527548,0.393912282580264,0.793156112937907,0.503513796547981
0.785697103447752,0.532174654987573,0.329775631002825,0.85876147423649,0.195833415687371,0.0211781214286829,0.233754988435782
0.987011105076151,0.304010573475558,0.903784216852588,0.89661728077259,0.440701401409066,0.736915486484624,0.662131114934308
0.608499823651768,0.700070061781019,0.466116676039082,0.299504578306307,0.61840069449153,0.401138131400159,0.641812198373201
0.359422356812934,0.952069306410814,0.508200516527191,0.88002509576802,0.231855335977414,0.710065719983537,0.849670116858989
0.964325654983297,0.544780111616543,0.794728994039475,0.25521327709822,0.871433222242293,0.641100981249377,0.873899090710032
0.873222487679492,0.259086842342729,0.135100320169681,0.192148113110052,0.731420028857709,0.647792944253404,0.946829760673915
0.435135074832631,0.0210876712156237,0.204995755418917,0.186618434728607,0.319948853682584,0.958725910862292,0.808563838761826
0.153276278701005,0.757422574574911,0.190176190245178,0.861107699117927,0.811776630859019,0.515668635534756,0.076707598867968
0.651365281039924,0.00786762179532996,0.00189110528766612,0.444598958683106,0.458855724265185,0.0128461383478239,0.300010667899569
0.160507985945279,0.265493495051052,0.857775043928891,0.386605595670863,0.675968956123058,0.828593931550058,0.105231598449911
0.319532866103187,0.550052933479443,0.0100092690955599,0.832005960782011,0.287785084055849,0.626535128367434,0.702905102370473
0.148839161674241,0.138536326001814,0.00868455032548598,0.206492289176919,0.730519817223285,0.608386887256952,0.452701721750606
0.161175522126372,0.446047443379601,0.840485254643139,0.897802882728932,0.7342214810126,0.705995399028007,0.349605224594474
0.252097039858138,0.141844458313006,0.770043193233885,0.459502936433639,0.707929158944563,0.535060161594875,0.805350023073638
0.482517347636766,0.875634997088035,0.857159763795324,0.163449959725629,0.209465304753913,0.0611401998330804,0.0572744404480726
0.428088639329924,0.550115775646275,0.9334520980353,0.268749845675418,0.17115855836937,0.555621704432356,0.188276857528354
0.894964275542145,0.584550108148223,0.0150730948901785,0.520700854548007,0.533740847350937,0.0668981017233411,0.279546014650172
