q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
-0.000427245445494015,6.68470086740665e-05,0.000495875124989175,1.000398432984,5492000.34000564,3984001.39963987,2958.8097345627
0.000473363946916371,0.000196939468598339,0.000444931094141582,1.00002568603888,5491840.94250258,3984224.35010638,3107.45400652739
-0.000116704060921734,0.000116104733865727,-2.50524557685243e-05,1.00032546131982,5491681.53421124,3984447.29086807,3256.09805623822
-0.000119554805252441,-0.000163812655814393,0.00030683862404497,1.00017459996583,5491522.11339581,3984670.22457995,3404.7415888838
-0.00020501430493152,-0.00011414511812587,-0.000133898661419402,1.00038958363812,5491362.68175571,3984893.14863416,3553.38580176997
0.000264552517871128,-0.00017383851538358,0.000176064133580156,1.00007161136972,5490565.3502963,3986007.6470844,4296.60509268547
0.000152730650363442,0.000792544777316115,0.000815826455619157,0.999780641305203,5489767.73028245,3987121.93500862,5039.8238632345
0.00112292057057834,0.000797326439161434,0.000888951805633132,0.999731705448963,5488969.82222862,3988236.01540791,5783.042985682
0.00058968428761202,0.000641260872143536,0.00121335607587299,0.999571733059332,5488171.62716208,3989349.88595212,6526.26102267743
0.00155479163865034,0.00207330570703071,0.00167031076390282,0.999738536835159,5484176.33198158,3994916.09816496,10242.3477277041
0.00223708800823062,0.00280126697710496,0.00297414677387673,1.00015721779512,5480173.84478564,4000477.07183691,13958.4205407405
0.00365971607794676,0.00320618865517905,0.00314694832883264,0.999601034140472,5476164.17244705,4006032.80077494,17674.4749483362
0.0043497123064809,0.00468775609111842,0.00485719482138736,0.999945514117767,5472147.31996682,4011583.27573679,21390.5063131053
0.0087779721367863,0.00905876720380124,0.00846035226377995,1.00011622497376,5451955.53966384,4039256.6138107,39970.1446766375
0.0133754654146847,0.0134431516207789,0.0135011207735836,1.00006911522454,5431585.06787626,4066797.56067677,58548.4737613429
0.0169892144653269,0.0181075615603824,0.017402488473963,0.999987429232879,5411036.59163111,4094205.23000054,77124.8833829786
0.0220296874667379,0.0229770264162903,0.022524882861405,0.999598138157679,5390310.80282546,4121478.73850949,95698.7660967717
0.0420928010744649,0.0460085817814724,0.0440010742403166,0.996647206186489,5284046.80651505,4255803.30170555,188509.012700524
0.0617659438080623,0.0704731949115089,0.0666733646185427,0.993809668955875,5173457.26788927,4386644.03005792,281164.937203724
0.0792405939249495,0.0950716277229256,0.0880430088809758,0.987980813755735,5058635.19179826,4513895.88213525,373590.812248714
0.096440018408715,0.121044836126164,0.110741990189594,0.982125239718528,4939676.92971886,4637456.98643978,465711.234375391
0.133689137119804,0.187327053493975,0.16797241911292,0.958222635153204,4616306.84610432,4936864.75461291,700104.361977664
0.159964630941464,0.25498480652132,0.225924787965156,0.926389330560185,4268165.53953948,5209777.98614577,930739.310080962
0.177657532577232,0.32062638080186,0.28397913537879,0.886378174570679,3897163.26801313,5454778.99472532,1156385.63096441
0.184320407936169,0.383021531607983,0.342463055792222,0.837742768938198,3505318.02929208,5670609.90917824,1375848.80552859
0.178793766200318,0.45405756905748,0.418596371409178,0.765819375765245,2972298.96962671,5904256.96597191,1648048.42520826
0.15863693374369,0.510936006534965,0.494770570715416,0.685236098119444,2412936.78663609,6085557.70255239,1905633.85753992
0.128092694320266,0.550475675325909,0.570373201457259,0.596666290875967,1832255.22938885,6213041.37953801,2146360.88605635
0.0896519402179938,0.570717758482897,0.643702733194639,0.502662449173332,1235404.6325343,6285719.73811431,2368156.96495763
0.0484988737091189,0.569823066974911,0.710052341777127,0.411219403548122,657863.162813338,6303527.29190083,2559707.00831623
0.00892917447703742,0.549467732306939,0.77250859557649,0.318622959503061,75109.3599540661,6271333.32809912,2730950.74602897
-0.0276603706795579,0.510737856274133,0.829513190679558,0.226059442988955,-508224.487622939,6189515.93828915,2880580.64109593
-0.0566756064118019,0.455001050168521,0.878054420174806,0.136080214441419,-1087550.84657876,6058830.98012868,3007469.33625181
-0.0736547868272299,0.393505803355554,0.914598105318985,0.0586244881800577,-1593336.56834481,5903288.60403184,3100044.00779482
-0.0811866733259236,0.322636716574508,0.942370245812372,-0.0159102772319518,-2089303.81322692,5711381.32018888,3173521.00103773
-0.0785963174205179,0.24598921621966,0.96239289775236,-0.0874194767315787,-2572417.52235943,5484360.50299271,3227484.50230114
-0.0636760066347473,0.165592946821438,0.971402567427575,-0.154444151806712,-3039744.59836572,5223676.45544712,3261638.51614855
-0.0377956373507148,0.0825868521388902,0.971026946293841,-0.220434650916243,-3496426.84294318,4925365.49822604,3275877.60435855
-0.000902493208067999,0.00262354655670177,0.95905003444287,-0.282271868854434,-3930930.87575588,4595818.84524034,3269340.27335258
0.0454265045394698,-0.0725413268722333,0.936672546132688,-0.340887285732734,-4340535.25768084,4237174.68934277,3242100.033003
0.100266837723412,-0.139560025551054,0.901813371757692,-0.396059527528641,-4722691.25733597,3851732.21346918,3194356.05487203
0.171710848710461,-0.206142822535613,0.846616233552568,-0.458843123129898,-5137172.9656051,3363134.89029275,3111582.1171796
0.248470047908456,-0.256823784976163,0.777724808725905,-0.517154347550333,-5506052.1534675,2844694.37088769,3001191.70417048
0.323544277917328,-0.288307362900645,0.695474815706152,-0.57282785372724,-5826104.5921137,2301051.10346617,2864197.559278
0.393405875768239,-0.30109554206633,0.601837477511634,-0.626479190918334,-6094544.78535944,1737018.53737362,2701827.99194268
0.459671855660873,-0.293304984789324,0.485412673376028,-0.682455990021882,-6333422.39764011,1079459.09861562,2488969.883965
0.506665080944218,-0.267087487914674,0.361106625595991,-0.735323392726642,-6500315.10130055,409649.255897866,2247830.61690551
0.530634606154685,-0.224315282630602,0.23227393261596,-0.78377626675882,-6593341.48232254,-264777.484494383,1981164.8873682
0.527274757355184,-0.172420591603691,0.102677856906223,-0.825474480568019,-6611424.82749055,-936200.045951993,1691977.92578603
0.500159154201391,-0.121985905576028,-0.0118981182527462,-0.857950753353083,-6562960.38717133,-1534816.48433683,1413602.73227878
0.450428875015839,-0.0740182398905302,-0.121707238862869,-0.881390838997689,-6453325.54129682,-2119115.60790508,1122057.24583866
0.381404506220782,-0.0328974527395438,-0.225537212544416,-0.895933648730573,-6283494.28562715,-2683623.23794829,820055.985887415
0.295691340788108,-0.00316596978478564,-0.321933963194531,-0.89932930679149,-6054968.92195784,-3223065.95136306,510393.354639386
0.202985119411493,0.0125120382708639,-0.404366550807434,-0.891695172090347,-5785047.91748389,-3708180.24338189,211427.089583502
0.103836466746432,0.0133883538577209,-0.478441859089674,-0.871393797193233,-5466110.97439882,-4161864.03455786,-89325.4801659721
0.0029711430609164,-0.000287090287670304,-0.54415542036334,-0.838963748755901,-5100792.14751985,-4580209.49601913,-389309.793712232
-0.0958587276856492,-0.0274052852242597,-0.600193921740296,-0.793806652058038,-4692095.18369162,-4959606.0689587,-685984.268061498
-0.197428244630016,-0.0747772263283334,-0.655039966473092,-0.7255577353292,-4184128.92659367,-5336113.02466816,-1012968.97225381
-0.282614894569695,-0.135264497328884,-0.699362092657097,-0.642257492174533,-3630856.79416394,-5654809.71076541,-1328971.74247456
-0.349496655113397,-0.202506290622892,-0.735708250125796,-0.544497862093663,-3038192.92936341,-5912092.04084121,-1630527.98280969
-0.392827149672665,-0.272543697573461,-0.764456974326515,-0.433157242904869,-2412446.44284375,-6105003.33558339,-1914331.84056679
-0.41123107682746,-0.340757163465662,-0.787165220039407,-0.306933780220727,-1733626.54461672,-6234899.19750349,-2187338.2731877
-0.405338649894062,-0.398513506605498,-0.804966727971325,-0.172812827635941,-1034289.68726888,-6290912.21347107,-2434416.62341025
-0.376402676378273,-0.438069553113235,-0.815454969934238,-0.0343269670517092,-322709.315114724,-6272177.10300452,-2652554.84534626
-0.32869802856924,-0.455944539403985,-0.820225910784718,0.102727518537768,392720.497113673,-6178687.22210771,-2839079.69522373
-0.270657780042655,-0.449011444773327,-0.819132736318826,0.232587864837715,1079503.25410611,-6018193.07237497,-2987057.9875515
-0.206463671404843,-0.416195319631274,-0.811936681376859,0.35437930978734,1754188.10667795,-5790385.53863759,-3101618.55700821
-0.142915864396144,-0.358742049271025,-0.795456116130353,0.467018622336306,2409165.44135106,-5497665.57438347,-3181395.30995383
-0.0854884112877468,-0.28019144333008,-0.769978970444864,0.566837453561767,3037062.34438216,-5143138.38494446,-3225406.81623067
-0.0409632690371415,-0.184767999170501,-0.734871509800833,0.65187131111278,3619755.63710656,-4739030.7926557,-3233258.67317993
-0.0106413010283438,-0.0778594738883227,-0.687832990346593,0.721084269436844,4163105.64728705,-4283450.00262141,-3205983.70934747
0.00112662663342169,0.0349168158543745,-0.629556216032287,0.776411820030831,4661123.5336272,-3781279.83341375,-3143822.09642738
-0.00471641455457047,0.147563892077198,-0.557659607422596,0.817098016865648,5108331.26480307,-3237883.68299947,-3047387.17264032
-0.0312709402113947,0.262823004279647,-0.464449804626257,0.845178383426655,5536658.79812709,-2597851.10372555,-2902496.03868119
-0.0747529345251791,0.361512670500598,-0.356691717477478,0.858923845708556,5891387.83814184,-1923321.32893708,-2719037.95555001
-0.132457606528721,0.436973929524275,-0.23564096192408,0.857615957602316,6167748.23034476,-1223265.78731726,-2499436.37119479
-0.194287253879602,0.484702093802542,-0.104664440654859,0.846167519971469,6362029.11127692,-506921.192645908,-2246568.24860861
-0.248016428637431,0.501182068039924,0.0151655638278159,0.828966509718479,6461927.75749392,119508.716886502,-2003172.56930068
-0.294200610585674,0.495735795366247,0.137691957503419,0.80498263900046,6497261.17546901,744730.548463033,-1739768.06456738
-0.329100714542892,0.469760482217491,0.259944761872565,0.77659961371853,6467713.38401987,1362489.9591769,-1459001.59612096
-0.349401502787569,0.42438434418897,0.378998350969057,0.744140743011354,6373614.7166876,1966657.8173853,-1163670.62793389
-0.351247800058974,0.362901682063374,0.497470800792467,0.705333445678678,6207808.05509261,2575687.48465297,-843392.223355231
-0.33078185075256,0.290941336550993,0.605995026465142,0.662791194337794,5974792.60424447,3156815.15944094,-513990.011930122
-0.287062755806133,0.215160832960094,0.702215024446979,0.614384763889875,5677204.59361033,3703792.74670425,-179047.268572439
-0.222802304663355,0.141200516685402,0.784070453600781,0.560942670075368,5318340.6148677,4210804.44377681,157832.552687625
-0.133710621359446,0.0692111152373384,0.854262723207362,0.497768384463072,4872415.08762438,4701567.13597147,515270.619404211
-0.0292520120654476,0.0124742074459425,0.90392165231831,0.426322027177334,4366919.36028377,5134822.27648698,866397.498887665
0.084902451000204,-0.025730780949373,0.933977712594745,0.345612184451866,3808193.69720116,5505427.64325764,1206937.37186406
0.201113510182194,-0.0447460667210446,0.944638279151319,0.257127121338096,3203124.60768142,5809056.43591705,1532798.84082781
0.281341566542559,-0.0438980463445223,0.940429889101583,0.185716015826435,2740895.58103596,5984877.90908566,1757077.34533036
0.356201364429691,-0.0339544465682034,0.927595749243588,0.110844374425241,2261308.18642827,6122788.72742212,1970224.66688604
0.421407746041095,-0.0132451767176209,0.905619536105094,0.0313813757001192,1767435.48384609,6221997.93718245,2170915.75576183
0.47685640723573,0.0145932444865344,0.877319915449526,-0.05167958468375,1262411.84138531,6281962.93355006,2357915.1529463
0.518240187452335,0.0470842097468058,0.842360703835006,-0.136921852631474,749429.551214827,6302386.92219354,2530076.95209302
0.54588176015245,0.0838572968238003,0.802083608757994,-0.225510635777001,231743.672758975,6283228.44206978,2686347.43961253
0.558690062563776,0.121998697950664,0.757849099938974,-0.314272789311371,-287386.60216404,6224693.82308662,2825780.43628687
0.55593737142491,0.158149391666774,0.709910489184614,-0.402888851801735,-804722.496079116,6127228.95334317,2947541.48992765
0.53520318101249,0.192299719728572,0.653478092792545,-0.499038669139452,-1372066.01289886,5974567.35209047,3060964.39542122
0.49799857475181,0.218737279294037,0.594268731563662,-0.591396112742901,-1928910.83812662,5776215.37364542,3150976.78025653
0.447108710797603,0.233216662190844,0.534205119205106,-0.678326907260442,-2471023.32382276,5533789.90133269,3216942.09261359
0.383533672081235,0.234897077253355,0.472399301093532,-0.75789971753265,-2994320.30793547,5249216.73382381,3258407.35508183
0.322396915609966,0.224838125557867,0.419445082210161,-0.818150427628082,-3423516.34887483,4974386.6945571,3274217.1240586
0.257885842328906,0.203052634626601,0.366033992987859,-0.87087647665464,-3833741.35987499,4671996.22636044,3271885.19851749
0.192231265533205,0.171115878740321,0.311343156629425,-0.91508314079178,-4222750.57035929,4343761.09037456,3251451.16180122
0.128309944589164,0.12787928058471,0.255860048332746,-0.949281843381491,-4588428.2631234,3991523.11931904,3213051.0352038
