q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
0.177390744638588,0.0287459276728157,0.953968660135904,0.617175640117212,0.182205213796475,0.679077822186326,0.726024881904164
0.395927810587865,0.358803336259808,0.0686401356672158,0.816705082971586,0.412607526060096,0.714159602904913,0.585521323351981
0.492164202901599,0.864228863738848,0.341763623504619,0.600859779895686,0.167774087097257,0.137596346722687,0.952208100508844
0.437883699653975,0.735211050243068,0.0137635333389551,0.0542257708480975,0.882400422514261,0.0827751311170012,0.360747864196355
0.635366797271535,0.656002492433167,0.396108997861547,0.0595009658248248,0.910464818003333,0.112225862342459,0.0912523372648386
0.152731866335638,0.4961141171955,0.605082788378263,0.434306159959696,0.430669391958142,0.369215423122447,0.486916856292688
0.929308514202181,0.0984435215128796,0.146104642402692,0.687143243704964,0.130754294619345,0.965415422999041,0.165584152896677
0.870165507015804,0.26290942401728,0.406218424258713,0.673338948129805,0.50693384864145,0.362389697684444,0.257324518478957
0.265589123035631,0.464115565075664,0.0755277971210599,0.359212875293605,0.795819890906415,0.930393722005854,0.00174413713592825
0.509051552587194,0.511874133563835,0.615722414410383,0.491321701903217,0.599306228295712,0.0959827022432505,0.763250775242161
0.490445446417621,0.596482503521864,0.332437284682687,0.173042495296715,0.680393781880169,0.121930563669812,0.763796113207345
0.0415342237313883,0.470617206183375,0.0851287217376367,0.111936936692361,0.466811263847649,0.488612134889167,0.015676052166543
0.404657811184456,0.413677031134318,0.75115338839221,0.574324823349951,0.712031731458316,0.922508348313854,0.123748704542017
0.378466860456279,0.51318503215356,0.746736739642644,0.371526484318947,0.289197618640271,0.134836618039045,0.0804415746844389
0.166887624291128,0.156799326939944,0.231438315710121,0.357446237954645,0.0285250912973332,0.144381090930961,0.0780735431430221
0.849501706550835,0.242361314640838,0.314611814358798,0.0954022449113383,0.498845785372633,0.333314839304488,0.591245051513725
0.652774395786772,0.195661720161742,0.161848271101971,0.98497766918679,0.195307783340518,0.454992084026086,0.496127946575139
0.518768261806202,0.699984664075966,0.0423081665029693,0.423166169676224,0.963823601452367,0.00839190462152684,0.492938944941652
0.720991789096588,0.547530208935972,0.553792584630632,0.765568058388505,0.763097111315221,0.408339589431355,0.648198915946983
0.0812435362220043,0.101390954552269,0.671633286370206,0.745278553182932,0.612793740374079,0.180880555960571,0.840743152729167
0.927685929887909,0.347522092212207,0.987552690209596,0.866152940616516,0.38629818414469,0.873352380297658,0.0171498443316437
0.034020542983519,0.883819821695337,0.8986870559682,0.809391070254557,0.911397960452596,0.548879220377295,0.844059143131386
0.226501714285342,0.115636522637854,0.14854851571724,0.521616226631096,0.535850826182224,0.861317027512682,0.771896490407727
0.499844928417646,0.869712239989411,0.0884331209635203,0.256170009986735,0.749595001187919,0.0531221120970803,0.289107437700923
0.142283029258523,0.714988764159731,0.352601243901518,0.883051437891696,0.407871211724048,0.511038771399198,0.700633657139209
0.252155218110779,0.167691035034271,0.850658779326898,0.847906427677628,0.341133328298329,0.145795916738851,0.913042572841459
0.908150781497846,0.88282089518813,0.703260013598389,0.0207783470813663,0.746898095138685,0.438657096604299,0.944897083709908
0.537702198094707,0.0772567380927554,0.16309464865179,0.0600377950615425,0.805047150848533,0.455260524112727,0.267973466278263
0.858500712079447,0.703074312391346,0.197888381152084,0.689281571894517,0.393993590131241,0.318136628891429,0.154360575516756
