q0,q1,q2,q3,x_cowell,y_cowell,z_cowell
-0.000409228263005315,-8.08933422011402e-05,-1.67700056205352e-05,0.99979626265041,5492000.3399663,3984001.39951731,2958.80974991002
0.000341600089422559,-0.000165822147481668,-0.000104768311503077,1.00001871150265,5491840.94279465,3984224.34955322,3107.45437580235
0.000122774952367884,-0.00023389185021351,-0.000298183333060615,0.999679416504987,5491681.53418824,3984447.29074064,3256.09813261844
-1.16600052575861e-05,-0.000245822621531822,6.03298175999752e-06,1.00006259289358,5491522.11380369,3984670.22413162,3404.74212155028
4.73020654234503e-05,0.000523834206817649,-0.000358134244191473,0.999639996108016,5491362.68167062,3984893.1489962,3553.38521370779
0.00015247537321166,0.000161291761975018,0.00068927775828123,1.00049095064655,5490565.3496283,3986007.64696092,4296.60520817656
0.000727447203767972,0.000242666711585752,0.000702002347838678,0.999503600789028,5489767.73055569,3987121.93496716,5039.82359669307
0.000747972275314932,0.000470614620741971,0.000695412567260618,1.0002241209753,5488969.82227437,3988236.01482337,5783.0425500445
0.000549164935038545,0.000744812594844794,0.00121962847863416,1.00046540185209,5488171.62727045,3989349.88508982,6526.26064295118
0.00129847868254997,0.0021985370286046,0.00200568280487033,1.00034339092837,5484176.33196552,3994916.09779823,10242.3473725385
0.00264179800517434,0.002930078939291,0.00293733094147506,1.00001011985108,5480173.84493917,4000477.07232246,13958.4205602665
0.00368435592624103,0.00368451920611353,0.00333098617253352,0.999592751308938,5476164.17242286,4006032.80068954,17674.4749188721
0.00442884014351245,0.00426387958716695,0.00456181841555616,1.00018770474586,5472147.31996229,4011583.27665339,21390.5058035267
0.00892505730179185,0.00916975136495043,0.00852008859900698,0.999599438232263,5451955.54043902,4039256.61380619,39970.1447280663
0.0132799555079244,0.0138282400170669,0.0131879073580478,1.00006693954397,5431585.06813515,4066797.560889,58548.4731233724
0.0176978665363757,0.0174793023715511,0.0179268683812961,0.999301146869793,5411036.59176567,4094205.230471,77124.8832106909
0.0219095659726641,0.022843807015356,0.0218945108250516,0.999522291258187,5390310.80301262,4121478.73823741,95698.7665442913
0.0421224497530845,0.045530521510852,0.0446596380425155,0.997491140672638,5284046.80633693,4255803.30086021,188509.012067097
0.0619120639265036,0.0701370238661901,0.0662848872354483,0.993065383797314,5173457.26757921,4386644.03033627,281164.937454935
0.0792170289206096,0.0953912846084068,0.0880438491199993,0.988128410937484,5058635.1913016,4513895.88224967,373590.812383215
0.0968327991241545,0.120554389308511,0.11089572086302,0.981318944112454,4939676.92923541,4637456.98627649,465711.234547557
0.133627342894933,0.18722793969832,0.167951849466314,0.958093455664701,4616306.8460856,4936864.75453904,700104.362279341
